,TagName,DateTime,Value,vValue,MinRaw,MaxRaw,MinEU,MaxEU,Unit,Quality,QualityDetail,QualityString,wwResolution,StartDateTime
10249,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 04:20:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 04:10:00
10250,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 04:30:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 04:20:00
10251,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 04:40:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 04:30:00
10252,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 04:50:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 04:40:00
10253,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 05:00:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 04:50:00
10254,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 05:10:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 05:00:00
10255,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 05:20:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 05:10:00
10256,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 05:30:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 05:20:00
10257,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 05:40:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 05:30:00
10258,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 05:50:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 05:40:00
10259,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 06:00:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 05:50:00
10260,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 06:10:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 06:00:00
10261,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 06:20:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 06:10:00
10262,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 06:30:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 06:20:00
