Time stamp,outdoorTemperature,globalIrradiation,co2Concentration
2023-11-22 18:00:00+00:00,3.1,0,400
2023-11-22 19:00:00+00:00,3.1,0,400
2023-11-22 20:00:00+00:00,3.5,0,400
2023-11-22 21:00:00+00:00,4,0,400
2023-11-22 22:00:00+00:00,5.4,0,400
2023-11-22 23:00:00+00:00,7,0,400
2023-11-23 00:00:00+00:00,8.1,0,400
2023-11-23 01:00:00+00:00,9.9,0,400
2023-11-23 02:00:00+00:00,10.1,0,400
2023-11-23 03:00:00+00:00,10.3,0,400
2023-11-23 04:00:00+00:00,10.6,0,400
2023-11-23 05:00:00+00:00,11,0,400
2023-11-23 06:00:00+00:00,11.1,0,400
2023-11-23 07:00:00+00:00,11.2,0,400
2023-11-23 08:00:00+00:00,11.3,8,400
2023-11-23 09:00:00+00:00,11.4,50,400
2023-11-23 10:00:00+00:00,11.5,42,400
2023-11-23 11:00:00+00:00,11.2,61,400
2023-11-23 12:00:00+00:00,9.8,54,400
2023-11-23 13:00:00+00:00,9.3,44,400
2023-11-23 14:00:00+00:00,9.4,44,400
2023-11-23 15:00:00+00:00,9.2,14,400
2023-11-23 16:00:00+00:00,8.4,1,400
2023-11-23 17:00:00+00:00,7.8,0,400
2023-11-23 18:00:00+00:00,6.6,0,400
2023-11-23 19:00:00+00:00,6.4,0,400
2023-11-23 20:00:00+00:00,5.8,0,400
2023-11-23 21:00:00+00:00,5.4,0,400
2023-11-23 22:00:00+00:00,4.8,0,400
2023-11-23 23:00:00+00:00,4.7,0,400
2023-11-24 00:00:00+00:00,4.3,0,400
2023-11-24 01:00:00+00:00,3.7,0,400
2023-11-24 02:00:00+00:00,3.4,0,400
2023-11-24 03:00:00+00:00,2.9,0,400
2023-11-24 04:00:00+00:00,2.5,0,400
2023-11-24 05:00:00+00:00,2.3,0,400
2023-11-24 06:00:00+00:00,2.2,0,400
2023-11-24 07:00:00+00:00,2.1,0,400
2023-11-24 08:00:00+00:00,2.5,11,400
2023-11-24 09:00:00+00:00,2.3,75,400
2023-11-24 10:00:00+00:00,3.1,185,400
2023-11-24 11:00:00+00:00,3.9,184,400
2023-11-24 12:00:00+00:00,4.3,150,400
2023-11-24 13:00:00+00:00,4.7,186,400
2023-11-24 14:00:00+00:00,4.6,39,400
2023-11-24 15:00:00+00:00,2.7,6,400
2023-11-24 16:00:00+00:00,1.8,0,400
2023-11-24 17:00:00+00:00,3.5,0,400
2023-11-24 18:00:00+00:00,3.5,0,400
2023-11-24 19:00:00+00:00,2.9,0,400
2023-11-24 20:00:00+00:00,2.3,0,400
2023-11-24 21:00:00+00:00,2.3,0,400
2023-11-24 22:00:00+00:00,2.5,0,400
2023-11-24 23:00:00+00:00,1.8,0,400
2023-11-25 00:00:00+00:00,1.5,0,400
2023-11-25 01:00:00+00:00,0.9,0,400
2023-11-25 02:00:00+00:00,0.5,0,400
2023-11-25 03:00:00+00:00,0.6,0,400
2023-11-25 04:00:00+00:00,1.5,0,400
2023-11-25 05:00:00+00:00,1.3,0,400
2023-11-25 06:00:00+00:00,0.9,0,400
2023-11-25 07:00:00+00:00,0.5,0,400
2023-11-25 08:00:00+00:00,0.9,23,400
2023-11-25 09:00:00+00:00,2.5,67,400
2023-11-25 10:00:00+00:00,2.6,100,400
2023-11-25 11:00:00+00:00,2.3,125,400
2023-11-25 12:00:00+00:00,2.7,67,400
2023-11-25 13:00:00+00:00,3.1,104,400
2023-11-25 14:00:00+00:00,3,114,400
2023-11-25 15:00:00+00:00,3,51,400
2023-11-25 16:00:00+00:00,2.2,1,400
2023-11-25 17:00:00+00:00,0.3,0,400
2023-11-25 18:00:00+00:00,-0.1,0,400
2023-11-25 19:00:00+00:00,0,0,400
2023-11-25 20:00:00+00:00,-0.2,0,400
2023-11-25 21:00:00+00:00,-0.5,0,400
2023-11-25 22:00:00+00:00,-0.4,0,400
2023-11-25 23:00:00+00:00,-0.8,0,400
2023-11-26 00:00:00+00:00,-1.6,0,400
2023-11-26 01:00:00+00:00,-2.9,0,400
2023-11-26 02:00:00+00:00,-3.2,0,400
2023-11-26 03:00:00+00:00,-3.5,0,400
2023-11-26 04:00:00+00:00,-3.6,0,400
2023-11-26 05:00:00+00:00,-3.9,0,400
2023-11-26 06:00:00+00:00,-3.7,0,400
2023-11-26 07:00:00+00:00,-3.8,0,400
2023-11-26 08:00:00+00:00,-4.4,22,400
2023-11-26 09:00:00+00:00,-3,141,400
2023-11-26 10:00:00+00:00,-1.6,99,400
2023-11-26 11:00:00+00:00,-0.9,112,400
2023-11-26 12:00:00+00:00,-0.2,135,400
2023-11-26 13:00:00+00:00,0.4,89,400
2023-11-26 14:00:00+00:00,0.6,50,400
2023-11-26 15:00:00+00:00,0.4,8,400
2023-11-26 16:00:00+00:00,0.5,0,400
2023-11-26 17:00:00+00:00,0.5,0,400
2023-11-26 18:00:00+00:00,0.5,0,400
2023-11-26 19:00:00+00:00,0.1,0,400
2023-11-26 20:00:00+00:00,0.2,0,400
2023-11-26 21:00:00+00:00,0.6,0,400
2023-11-26 22:00:00+00:00,0.6,0,400
2023-11-26 23:00:00+00:00,0.9,0,400
2023-11-27 00:00:00+00:00,1.4,0,400
2023-11-27 01:00:00+00:00,1.6,0,400
2023-11-27 02:00:00+00:00,1.5,0,400
2023-11-27 03:00:00+00:00,1.3,0,400
2023-11-27 04:00:00+00:00,1.5,0,400
2023-11-27 05:00:00+00:00,1.4,0,400
2023-11-27 06:00:00+00:00,1.6,0,400
2023-11-27 07:00:00+00:00,1.8,0,400
2023-11-27 08:00:00+00:00,1.6,9,400
2023-11-27 09:00:00+00:00,1.6,46,400
2023-11-27 10:00:00+00:00,1.6,124,400
2023-11-27 11:00:00+00:00,1.7,201,400
2023-11-27 12:00:00+00:00,1.3,128,400
2023-11-27 13:00:00+00:00,0.5,72,400
2023-11-27 14:00:00+00:00,-0.4,41,400
2023-11-27 15:00:00+00:00,-0.8,15,400
2023-11-27 16:00:00+00:00,-1.2,0,400
2023-11-27 17:00:00+00:00,-1.9,0,400
2023-11-27 18:00:00+00:00,-2,0,400
2023-11-27 19:00:00+00:00,-1.7,0,400
2023-11-27 20:00:00+00:00,-2.1,0,400
2023-11-27 21:00:00+00:00,-2.3,0,400
2023-11-27 22:00:00+00:00,-2.1,0,400
2023-11-27 23:00:00+00:00,-1.6,0,400
2023-11-28 00:00:00+00:00,-1.4,0,400
2023-11-28 01:00:00+00:00,-1.2,0,400
2023-11-28 02:00:00+00:00,-1.4,0,400
2023-11-28 03:00:00+00:00,-1.7,0,400
2023-11-28 04:00:00+00:00,-2.5,0,400
2023-11-28 05:00:00+00:00,-3,0,400
2023-11-28 06:00:00+00:00,-3.1,0,400
2023-11-28 07:00:00+00:00,-2.9,0,400
2023-11-28 08:00:00+00:00,-3,11,400
2023-11-28 09:00:00+00:00,-3.1,48,400
2023-11-28 10:00:00+00:00,-2.9,180,400
2023-11-28 11:00:00+00:00,-2.8,180,400
2023-11-28 12:00:00+00:00,-3,124,400
2023-11-28 13:00:00+00:00,-2.9,124,400
2023-11-28 14:00:00+00:00,-3.2,116,400
2023-11-28 15:00:00+00:00,-3.6,16,400
2023-11-28 16:00:00+00:00,-4.3,0,400
2023-11-28 17:00:00+00:00,-5.1,0,400
2023-11-28 18:00:00+00:00,-5.4,0,400
2023-11-28 19:00:00+00:00,-5.2,0,400
2023-11-28 20:00:00+00:00,-5.3,0,400
2023-11-28 21:00:00+00:00,-5.7,0,400
2023-11-28 22:00:00+00:00,-5.9,0,400
2023-11-28 23:00:00+00:00,-5.8,0,400
2023-11-29 00:00:00+00:00,-5.4,0,400
2023-11-29 01:00:00+00:00,-5.3,0,400
2023-11-29 02:00:00+00:00,-4.7,0,400
2023-11-29 03:00:00+00:00,-4.4,0,400
2023-11-29 04:00:00+00:00,-4,0,400
2023-11-29 05:00:00+00:00,-3.7,0,400
2023-11-29 06:00:00+00:00,-3.3,0,400
2023-11-29 07:00:00+00:00,-3.1,0,400
2023-11-29 08:00:00+00:00,-3.6,7,400
2023-11-29 09:00:00+00:00,-3.9,37,400
2023-11-29 10:00:00+00:00,-2.7,74,400
2023-11-29 11:00:00+00:00,-2,105,400
2023-11-29 12:00:00+00:00,-1.5,107,400
2023-11-29 13:00:00+00:00,-1.5,86,400
2023-11-29 14:00:00+00:00,-1.8,57,400
2023-11-29 15:00:00+00:00,-1.9,18,400
2023-11-29 16:00:00+00:00,-2,0,400
2023-11-29 17:00:00+00:00,-2.4,0,400
2023-11-29 18:00:00+00:00,-3.3,0,400
2023-11-29 19:00:00+00:00,-3.9,0,400
2023-11-29 20:00:00+00:00,-2.8,0,400
2023-11-29 21:00:00+00:00,-2.6,0,400
2023-11-29 22:00:00+00:00,-2.5,0,400
2023-11-29 23:00:00+00:00,-2.5,0,400
2023-11-30 00:00:00+00:00,-2.4,0,400
2023-11-30 01:00:00+00:00,-2.7,0,400
2023-11-30 02:00:00+00:00,-2.4,0,400
2023-11-30 03:00:00+00:00,-2.4,0,400
2023-11-30 04:00:00+00:00,-2.5,0,400
2023-11-30 05:00:00+00:00,-2.5,0,400
2023-11-30 06:00:00+00:00,-2.5,0,400
2023-11-30 07:00:00+00:00,-2.4,0,400
2023-11-30 08:00:00+00:00,-2.2,4,400
2023-11-30 09:00:00+00:00,-1.9,21,400
2023-11-30 10:00:00+00:00,-1.7,45,400
2023-11-30 11:00:00+00:00,-1.3,63,400
2023-11-30 12:00:00+00:00,-0.8,53,400
2023-11-30 13:00:00+00:00,-0.5,42,400
2023-11-30 14:00:00+00:00,-0.7,27,400
2023-11-30 15:00:00+00:00,-0.9,6,400
2023-11-30 16:00:00+00:00,-1,0,400
2023-11-30 17:00:00+00:00,-1.3,0,400
2023-11-30 18:00:00+00:00,-1.4,0,400
2023-11-30 19:00:00+00:00,-1.2,0,400
2023-11-30 20:00:00+00:00,-1.4,0,400
2023-11-30 21:00:00+00:00,-2.6,0,400
2023-11-30 22:00:00+00:00,-3.4,0,400
2023-11-30 23:00:00+00:00,-2.4,0,400
2023-12-01 00:00:00+00:00,-3.1,0,400
2023-12-01 01:00:00+00:00,-5.2,0,400
2023-12-01 02:00:00+00:00,-7.3,0,400
2023-12-01 03:00:00+00:00,-7.2,0,400
2023-12-01 04:00:00+00:00,-4.4,0,400
2023-12-01 05:00:00+00:00,-3.1,0,400
2023-12-01 06:00:00+00:00,-1.8,0,400
2023-12-01 07:00:00+00:00,-1.2,0,400
2023-12-01 08:00:00+00:00,-1.2,5,400
2023-12-01 09:00:00+00:00,-1.1,19,400
2023-12-01 10:00:00+00:00,-0.8,52,400
2023-12-01 11:00:00+00:00,-0.6,83,400
2023-12-01 12:00:00+00:00,-0.4,86,400
2023-12-01 13:00:00+00:00,-0.2,90,400
2023-12-01 14:00:00+00:00,-0.4,47,400
2023-12-01 15:00:00+00:00,-0.7,9,400
2023-12-01 16:00:00+00:00,-1.3,0,400
2023-12-01 17:00:00+00:00,-1.4,0,400
2023-12-01 18:00:00+00:00,-1.3,0,400
2023-12-01 19:00:00+00:00,-1.2,0,400
2023-12-01 20:00:00+00:00,-1.1,0,400
2023-12-01 21:00:00+00:00,-1,0,400
2023-12-01 22:00:00+00:00,-0.9,0,400
2023-12-01 23:00:00+00:00,-0.9,0,400
2023-12-02 00:00:00+00:00,-0.9,0,400
2023-12-02 01:00:00+00:00,-0.9,0,400
2023-12-02 02:00:00+00:00,-0.9,0,400
2023-12-02 03:00:00+00:00,-1.1,0,400
2023-12-02 04:00:00+00:00,-1.9,0,400
2023-12-02 05:00:00+00:00,-2.1,0,400
2023-12-02 06:00:00+00:00,-2.3,0,400
2023-12-02 07:00:00+00:00,-3.6,0,400
2023-12-02 08:00:00+00:00,-4.6,9,400
2023-12-02 09:00:00+00:00,-5.2,39,400
2023-12-02 10:00:00+00:00,-5.3,118,400
2023-12-02 11:00:00+00:00,-3.6,268,400
2023-12-02 12:00:00+00:00,-2.7,195,400
2023-12-02 13:00:00+00:00,-2.6,110,400
2023-12-02 14:00:00+00:00,-1.8,64,400
2023-12-02 15:00:00+00:00,-2.2,16,400
2023-12-02 16:00:00+00:00,-2.6,0,400
2023-12-02 17:00:00+00:00,-3,0,400
2023-12-02 18:00:00+00:00,-3.5,0,400
2023-12-02 19:00:00+00:00,-3.8,0,400
2023-12-02 20:00:00+00:00,-4.2,0,400
2023-12-02 21:00:00+00:00,-4.8,0,400
2023-12-02 22:00:00+00:00,-5.8,0,400
2023-12-02 23:00:00+00:00,-6.5,0,400
2023-12-03 00:00:00+00:00,-7.5,0,400
2023-12-03 01:00:00+00:00,-8.9,0,400
2023-12-03 02:00:00+00:00,-8.2,0,400
2023-12-03 03:00:00+00:00,-7.1,0,400
2023-12-03 04:00:00+00:00,-6.5,0,400
2023-12-03 05:00:00+00:00,-5.8,0,400
2023-12-03 06:00:00+00:00,-5.9,0,400
2023-12-03 07:00:00+00:00,-5.1,0,400
2023-12-03 08:00:00+00:00,-4.3,4,400
2023-12-03 09:00:00+00:00,-3.2,26,400
2023-12-03 10:00:00+00:00,-2.3,66,400
2023-12-03 11:00:00+00:00,-1.6,74,400
2023-12-03 12:00:00+00:00,-0.9,82,400
2023-12-03 13:00:00+00:00,-0.6,91,400
2023-12-03 14:00:00+00:00,-0.7,62,400
2023-12-03 15:00:00+00:00,-1,22,400
2023-12-03 16:00:00+00:00,-2.1,0,400
2023-12-03 17:00:00+00:00,-2.8,0,400
2023-12-03 18:00:00+00:00,-1.8,0,400
2023-12-03 19:00:00+00:00,-1.1,0,400
2023-12-03 20:00:00+00:00,-1.1,0,400
2023-12-03 21:00:00+00:00,-1.1,0,400
2023-12-03 22:00:00+00:00,-1.7,0,400
2023-12-03 23:00:00+00:00,-1.3,0,400
2023-12-04 00:00:00+00:00,-0.9,0,400
2023-12-04 01:00:00+00:00,-0.9,0,400
2023-12-04 02:00:00+00:00,-0.8,0,400
2023-12-04 03:00:00+00:00,-0.7,0,400
2023-12-04 04:00:00+00:00,-0.6,0,400
2023-12-04 05:00:00+00:00,-0.6,0,400
2023-12-04 06:00:00+00:00,-1,0,400
2023-12-04 07:00:00+00:00,-1.3,0,400
2023-12-04 08:00:00+00:00,-2.1,7,400
2023-12-04 09:00:00+00:00,-1.1,48,400
2023-12-04 10:00:00+00:00,-0.6,129,400
2023-12-04 11:00:00+00:00,-0.3,97,400
2023-12-04 12:00:00+00:00,-0.2,92,400
2023-12-04 13:00:00+00:00,-0.2,66,400
2023-12-04 14:00:00+00:00,-0.1,42,400
2023-12-04 15:00:00+00:00,-0.3,10,400
2023-12-04 16:00:00+00:00,-0.3,0,400
2023-12-04 17:00:00+00:00,-0.6,0,400
2023-12-04 18:00:00+00:00,-0.6,0,400
2023-12-04 19:00:00+00:00,-0.4,0,400
2023-12-04 20:00:00+00:00,-0.4,0,400
2023-12-04 21:00:00+00:00,-0.1,0,400
2023-12-04 22:00:00+00:00,0.3,0,400
2023-12-04 23:00:00+00:00,0.4,0,400
2023-12-05 00:00:00+00:00,0.5,0,400
2023-12-05 01:00:00+00:00,0.5,0,400
2023-12-05 02:00:00+00:00,0.5,0,400
2023-12-05 03:00:00+00:00,0.4,0,400
2023-12-05 04:00:00+00:00,0.2,0,400
2023-12-05 05:00:00+00:00,-0.2,0,400
2023-12-05 06:00:00+00:00,-0.3,0,400
2023-12-05 07:00:00+00:00,0.1,0,400
2023-12-05 08:00:00+00:00,0.3,4,400
2023-12-05 09:00:00+00:00,0.9,18,400
2023-12-05 10:00:00+00:00,1,90,400
2023-12-05 11:00:00+00:00,0.9,156,400
2023-12-05 12:00:00+00:00,1,217,400
2023-12-05 13:00:00+00:00,1.2,185,400
2023-12-05 14:00:00+00:00,1.1,79,400
2023-12-05 15:00:00+00:00,1.1,14,400
2023-12-05 16:00:00+00:00,1.3,0,400
2023-12-05 17:00:00+00:00,0.8,0,400
2023-12-05 18:00:00+00:00,0.8,0,400
2023-12-05 19:00:00+00:00,1.1,0,400
2023-12-05 20:00:00+00:00,0.5,0,400
2023-12-05 21:00:00+00:00,0.3,0,400
2023-12-05 22:00:00+00:00,0.5,0,400
2023-12-05 23:00:00+00:00,0.5,0,400
2023-12-06 00:00:00+00:00,0.3,0,400
2023-12-06 01:00:00+00:00,0.1,0,400
2023-12-06 02:00:00+00:00,0.2,0,400
2023-12-06 03:00:00+00:00,0.2,0,400
2023-12-06 04:00:00+00:00,0.2,0,400
2023-12-06 05:00:00+00:00,0.2,0,400
2023-12-06 06:00:00+00:00,0.1,0,400
2023-12-06 07:00:00+00:00,0.1,0,400
2023-12-06 08:00:00+00:00,0.2,1,400
2023-12-06 09:00:00+00:00,0.3,13,400
2023-12-06 10:00:00+00:00,0.6,29,400
2023-12-06 11:00:00+00:00,0.5,37,400
2023-12-06 12:00:00+00:00,0.9,33,400
2023-12-06 13:00:00+00:00,1,26,400
2023-12-06 14:00:00+00:00,0.9,18,400
2023-12-06 15:00:00+00:00,0.9,3,400
2023-12-06 16:00:00+00:00,0.9,0,400
2023-12-06 17:00:00+00:00,0.7,0,400
2023-12-06 18:00:00+00:00,0.7,0,400
2023-12-06 19:00:00+00:00,0.8,0,400
2023-12-06 20:00:00+00:00,0.8,0,400
2023-12-06 21:00:00+00:00,0.7,0,400
2023-12-06 22:00:00+00:00,0.7,0,400
2023-12-06 23:00:00+00:00,0.7,0,400
2023-12-07 00:00:00+00:00,0.7,0,400
2023-12-07 01:00:00+00:00,0.7,0,400
2023-12-07 02:00:00+00:00,0.7,0,400
2023-12-07 03:00:00+00:00,0.7,0,400
2023-12-07 04:00:00+00:00,0.6,0,400
2023-12-07 05:00:00+00:00,0.6,0,400
2023-12-07 06:00:00+00:00,0.6,0,400
2023-12-07 07:00:00+00:00,0.6,0,400
2023-12-07 08:00:00+00:00,0.6,2,400
2023-12-07 09:00:00+00:00,0.7,12,400
2023-12-07 10:00:00+00:00,0.8,35,400
2023-12-07 11:00:00+00:00,0.9,64,400
2023-12-07 12:00:00+00:00,1.1,78,400
2023-12-07 13:00:00+00:00,1.3,63,400
2023-12-07 14:00:00+00:00,1.3,44,400
2023-12-07 15:00:00+00:00,1.2,7,400
2023-12-07 16:00:00+00:00,1.1,0,400
2023-12-07 17:00:00+00:00,1,0,400
2023-12-07 18:00:00+00:00,0.8,0,400
2023-12-07 19:00:00+00:00,0.7,0,400
2023-12-07 20:00:00+00:00,0.6,0,400
2023-12-07 21:00:00+00:00,0.6,0,400
2023-12-07 22:00:00+00:00,0.9,0,400
2023-12-07 23:00:00+00:00,1.1,0,400
2023-12-08 00:00:00+00:00,1.3,0,400
2023-12-08 01:00:00+00:00,1.3,0,400
2023-12-08 02:00:00+00:00,1,0,400
2023-12-08 03:00:00+00:00,1.1,0,400
2023-12-08 04:00:00+00:00,1,0,400
2023-12-08 05:00:00+00:00,0.8,0,400
2023-12-08 06:00:00+00:00,0.8,0,400
2023-12-08 07:00:00+00:00,0.5,0,400
2023-12-08 08:00:00+00:00,0.4,2,400
2023-12-08 09:00:00+00:00,0.8,20,400
2023-12-08 10:00:00+00:00,1.1,37,400
2023-12-08 11:00:00+00:00,1.2,41,400
2023-12-08 12:00:00+00:00,1.4,41,400
2023-12-08 13:00:00+00:00,1.3,23,400
2023-12-08 14:00:00+00:00,1.3,13,400
2023-12-08 15:00:00+00:00,0.6,3,400
2023-12-08 16:00:00+00:00,0.3,0,400
2023-12-08 17:00:00+00:00,0.3,0,400
2023-12-08 18:00:00+00:00,0.3,0,400
2023-12-08 19:00:00+00:00,0.4,0,400
2023-12-08 20:00:00+00:00,0.5,0,400
2023-12-08 21:00:00+00:00,0.5,0,400
2023-12-08 22:00:00+00:00,0.7,0,400
2023-12-08 23:00:00+00:00,0.7,0,400
2023-12-09 00:00:00+00:00,0.8,0,400
2023-12-09 01:00:00+00:00,0.9,0,400
2023-12-09 02:00:00+00:00,1.1,0,400
2023-12-09 03:00:00+00:00,1.1,0,400
2023-12-09 04:00:00+00:00,1.2,0,400
2023-12-09 05:00:00+00:00,1.3,0,400
2023-12-09 06:00:00+00:00,1.5,0,400
2023-12-09 07:00:00+00:00,1.7,0,400
2023-12-09 08:00:00+00:00,2.1,1,400
2023-12-09 09:00:00+00:00,2.4,20,400
2023-12-09 10:00:00+00:00,2.8,43,400
2023-12-09 11:00:00+00:00,3,61,400
2023-12-09 12:00:00+00:00,3.3,57,400
2023-12-09 13:00:00+00:00,3.5,34,400
2023-12-09 14:00:00+00:00,3.7,49,400
2023-12-09 15:00:00+00:00,3.6,6,400
2023-12-09 16:00:00+00:00,3.6,0,400
2023-12-09 17:00:00+00:00,3.6,0,400
2023-12-09 18:00:00+00:00,3.5,0,400
2023-12-09 19:00:00+00:00,3.2,0,400
2023-12-09 20:00:00+00:00,2.9,0,400
2023-12-09 21:00:00+00:00,2.9,0,400
2023-12-09 22:00:00+00:00,2.4,0,400
2023-12-09 23:00:00+00:00,2.7,0,400
2023-12-10 00:00:00+00:00,2.9,0,400
2023-12-10 01:00:00+00:00,2.9,0,400
2023-12-10 02:00:00+00:00,3.1,0,400
2023-12-10 03:00:00+00:00,3,0,400
2023-12-10 04:00:00+00:00,2.9,0,400
2023-12-10 05:00:00+00:00,2.9,0,400
2023-12-10 06:00:00+00:00,2.9,0,400
2023-12-10 07:00:00+00:00,3,0,400
2023-12-10 08:00:00+00:00,2.9,0,400
2023-12-10 09:00:00+00:00,3,6,400
2023-12-10 10:00:00+00:00,3.1,18,400
2023-12-10 11:00:00+00:00,3.2,28,400
2023-12-10 12:00:00+00:00,3.3,33,400
2023-12-10 13:00:00+00:00,3.3,26,400
2023-12-10 14:00:00+00:00,3.3,11,400
2023-12-10 15:00:00+00:00,3.3,2,400
2023-12-10 16:00:00+00:00,3.4,0,400
2023-12-10 17:00:00+00:00,3.4,0,400
2023-12-10 18:00:00+00:00,3.5,0,400
2023-12-10 19:00:00+00:00,3.6,0,400
2023-12-10 20:00:00+00:00,3.8,0,400
2023-12-10 21:00:00+00:00,4,0,400
2023-12-10 22:00:00+00:00,4.5,0,400
2023-12-10 23:00:00+00:00,5.2,0,400
2023-12-11 00:00:00+00:00,5.4,0,400
2023-12-11 01:00:00+00:00,5.3,0,400
2023-12-11 02:00:00+00:00,5.1,0,400
2023-12-11 03:00:00+00:00,4.9,0,400
2023-12-11 04:00:00+00:00,4.8,0,400
2023-12-11 05:00:00+00:00,4.6,0,400
2023-12-11 06:00:00+00:00,4.2,0,400
2023-12-11 07:00:00+00:00,4,0,400
2023-12-11 08:00:00+00:00,4.1,3,400
2023-12-11 09:00:00+00:00,3.9,27,400
2023-12-11 10:00:00+00:00,4.3,42,400
2023-12-11 11:00:00+00:00,4.3,34,400
2023-12-11 12:00:00+00:00,4.6,56,400
2023-12-11 13:00:00+00:00,4.9,61,400
2023-12-11 14:00:00+00:00,4.9,21,400
2023-12-11 15:00:00+00:00,4.8,1,400
2023-12-11 16:00:00+00:00,4.6,0,400
2023-12-11 17:00:00+00:00,4.2,0,400
2023-12-11 18:00:00+00:00,3.8,0,400
2023-12-11 19:00:00+00:00,3.7,0,400
2023-12-11 20:00:00+00:00,3.6,0,400
2023-12-11 21:00:00+00:00,3.3,0,400
2023-12-11 22:00:00+00:00,3.3,0,400
2023-12-11 23:00:00+00:00,3.2,0,400
2023-12-12 00:00:00+00:00,3.1,0,400
2023-12-12 01:00:00+00:00,2.8,0,400
2023-12-12 02:00:00+00:00,2.6,0,400
2023-12-12 03:00:00+00:00,2.6,0,400
2023-12-12 04:00:00+00:00,2.5,0,400
2023-12-12 05:00:00+00:00,2.2,0,400
2023-12-12 06:00:00+00:00,2.1,0,400
2023-12-12 07:00:00+00:00,2,0,400
2023-12-12 08:00:00+00:00,1.5,3,400
2023-12-12 09:00:00+00:00,1.2,22,400
2023-12-12 10:00:00+00:00,1.9,42,400
2023-12-12 11:00:00+00:00,2.3,63,400
2023-12-12 12:00:00+00:00,2.4,74,400
2023-12-12 13:00:00+00:00,2.4,38,400
2023-12-12 14:00:00+00:00,2.3,13,400
2023-12-12 15:00:00+00:00,2,1,400
2023-12-12 16:00:00+00:00,1.8,0,400
2023-12-12 17:00:00+00:00,1.7,0,400
2023-12-12 18:00:00+00:00,1.6,0,400
2023-12-12 19:00:00+00:00,1.8,0,400
2023-12-12 20:00:00+00:00,1.9,0,400
2023-12-12 21:00:00+00:00,2,0,400
2023-12-12 22:00:00+00:00,1.8,0,400
2023-12-12 23:00:00+00:00,1.8,0,400
2023-12-13 00:00:00+00:00,1.8,0,400
2023-12-13 01:00:00+00:00,1.7,0,400
2023-12-13 02:00:00+00:00,1.6,0,400
2023-12-13 03:00:00+00:00,1.6,0,400
2023-12-13 04:00:00+00:00,1.6,0,400
2023-12-13 05:00:00+00:00,1.3,0,400
2023-12-13 06:00:00+00:00,1.2,0,400
2023-12-13 07:00:00+00:00,1.1,0,400
2023-12-13 08:00:00+00:00,1,0,400
2023-12-13 09:00:00+00:00,0.8,3,400
2023-12-13 10:00:00+00:00,0.7,6,400
2023-12-13 11:00:00+00:00,0.4,14,400
2023-12-13 12:00:00+00:00,0.4,23,400
2023-12-13 13:00:00+00:00,0.5,19,400
2023-12-13 14:00:00+00:00,0.4,10,400
2023-12-13 15:00:00+00:00,0.4,1,400
2023-12-13 16:00:00+00:00,0.2,0,400
2023-12-13 17:00:00+00:00,0.2,0,400
2023-12-13 18:00:00+00:00,0.2,0,400
2023-12-13 19:00:00+00:00,0.2,0,400
2023-12-13 20:00:00+00:00,0.3,0,400
2023-12-13 21:00:00+00:00,0.4,0,400
2023-12-13 22:00:00+00:00,0.5,0,400
2023-12-13 23:00:00+00:00,0.3,0,400
2023-12-14 00:00:00+00:00,0.3,0,400
2023-12-14 01:00:00+00:00,0.2,0,400
2023-12-14 02:00:00+00:00,0.1,0,400
2023-12-14 03:00:00+00:00,0,0,400
2023-12-14 04:00:00+00:00,-0.1,0,400
2023-12-14 05:00:00+00:00,-0.1,0,400
2023-12-14 06:00:00+00:00,-0.2,0,400
2023-12-14 07:00:00+00:00,-0.2,0,400
2023-12-14 08:00:00+00:00,-0.1,2,400
2023-12-14 09:00:00+00:00,0.3,22,400
2023-12-14 10:00:00+00:00,0.8,39,400
2023-12-14 11:00:00+00:00,1.3,72,400
2023-12-14 12:00:00+00:00,1.8,75,400
2023-12-14 13:00:00+00:00,1.9,58,400
2023-12-14 14:00:00+00:00,1.9,32,400
2023-12-14 15:00:00+00:00,1.8,3,400
2023-12-14 16:00:00+00:00,1.6,0,400
2023-12-14 17:00:00+00:00,1,0,400
2023-12-14 18:00:00+00:00,0.7,0,400
2023-12-14 19:00:00+00:00,0.8,0,400
2023-12-14 20:00:00+00:00,0.8,0,400
2023-12-14 21:00:00+00:00,1.4,0,400
2023-12-14 22:00:00+00:00,1.7,0,400
2023-12-14 23:00:00+00:00,2.2,0,400
2023-12-15 00:00:00+00:00,2.3,0,400
2023-12-15 01:00:00+00:00,2.9,0,400
2023-12-15 02:00:00+00:00,3.3,0,400
2023-12-15 03:00:00+00:00,3.4,0,400
2023-12-15 04:00:00+00:00,3.8,0,400
2023-12-15 05:00:00+00:00,4.1,0,400
2023-12-15 06:00:00+00:00,4.4,0,400
2023-12-15 07:00:00+00:00,4.7,0,400
2023-12-15 08:00:00+00:00,5.2,1,400
2023-12-15 09:00:00+00:00,5.5,17,400
2023-12-15 10:00:00+00:00,5.6,60,400
2023-12-15 11:00:00+00:00,5.7,62,400
2023-12-15 12:00:00+00:00,6.2,64,400
2023-12-15 13:00:00+00:00,6.8,49,400
2023-12-15 14:00:00+00:00,7,31,400
2023-12-15 15:00:00+00:00,7.1,9,400
2023-12-15 16:00:00+00:00,6.7,0,400
2023-12-15 17:00:00+00:00,6.6,0,400
2023-12-15 18:00:00+00:00,6.9,0,400
